Product_Name,Product_Description,Product_Price,Product_Initial_Price,Product_Discount,Product_URL,Product_Image_URL,Product_Tagging,Rating_Score,Review_Count,Product_Code
Nike Pro,Graphic Cap,777.0,1295.0,40,https://www.nike.com/ph/t/pro-graphic-cap-qURjBG5i/HV7015-324,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b598f4a9-29b4-4f64-b9d2-7cc92604910b/U+NK+PRO+CAP+US+FB+ALBATROSS.png",Recycled Materials,0.0,0,HV7015-324
Nike Pro,Graphic Cap,1036.0,1295.0,20,https://www.nike.com/ph/t/pro-graphic-cap-qURjBG5i/HV7015-010,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f44e19dd-876c-4956-bdc5-4a85c68b1344/U+NK+PRO+CAP+US+FB+ALBATROSS.png",Recycled Materials,0.0,0,HV7015-010
Nike Pro,Graphic Cap,1036.0,1295.0,20,https://www.nike.com/ph/t/pro-graphic-cap-qURjBG5i/HV7015-100,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b13b3dfd-789c-446f-9e46-48bb702ba9a8/U+NK+PRO+CAP+US+FB+ALBATROSS.png",Recycled Materials,0.0,0,HV7015-100
Nike Phantom 6 Low Elite 'Erling Haaland',Firm-Ground Football Boot,10497.0,14995.0,30,https://www.nike.com/ph/t/phantom-6-low-elite-erling-haaland-football-boot-AsEfKqYR/HQ2332-800,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0079ed1c-a095-4aff-92ba-9f1bd557ce3e/PHANTOM+6+LOW+ELITE+FG+EH.png",Recycled Materials,5.0,1,HQ2332-800
G.T. Hustle Academy EP,Basketball Shoes,3996.0,4995.0,20,https://www.nike.com/ph/t/gt-hustle-academy-ep-basketball-shoes-dTknbG/FJ7808-006,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/aa6513fb-5c49-487c-abaa-207500fe8dc2/G.T.+HUSTLE+ACADEMY+EP.png",Recycled Materials,5.0,4,FJ7808-006
G.T. Hustle Academy EP,Basketball Shoes,3996.0,4995.0,20,https://www.nike.com/ph/t/gt-hustle-academy-ep-basketball-shoes-dTknbG/FJ7808-105,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/52bbb0d9-cc94-4abf-81a0-bbb1887afbce/G.T.+HUSTLE+ACADEMY+EP.png",Recycled Materials,5.0,4,FJ7808-105
G.T. Hustle Academy EP,Basketball Shoes,3996.0,4995.0,20,https://www.nike.com/ph/t/gt-hustle-academy-ep-basketball-shoes-dTknbG/FJ7808-104,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/94bdcd8e-f942-4824-8173-dfddabb657ad/G.T.+HUSTLE+ACADEMY+EP.png",Recycled Materials,5.0,4,FJ7808-104
Nike One,Women's High-Waisted 20.5cm (approx.) Biker Shorts with Pockets,1886.0,2095.0,10,https://www.nike.com/ph/t/one-high-waisted-20-5cm-biker-shorts-with-pockets-w5vRxJ/FZ6759-010,https://static.nike.com/a/images/t_default/ac8cc6a2-a5d5-4ac7-b351-aecb7ad78505/AS+W+NK+DF+ONE+HR+8IN+PKT+SHOR.png,Recycled Materials,0.0,0,FZ6759-010
Nike V5 RNR,Men's Shoes,3117.0,5195.0,40,https://www.nike.com/ph/t/v5-rnr-shoes-2lPtdD/HJ5228-103,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/99925938-aeed-408e-8b58-07a576185d38/NIKE+V5+RNR.png",Recycled Materials,4.6,74,HJ5228-103
Nike Infinity G NN,Golf Shoes (Wide),3686.0,4095.0,10,https://www.nike.com/ph/t/infinity-g-nn-golf-shoes-VrmKHn/FN0565-100,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4f3bf650-45f1-499c-87a5-19ba3e3cc1c7/NIKE+INFINITY+G+NN+%28W%29.png",Recycled Materials,2.6,18,FN0565-100
Nike Court Borough Low Recraft,Older Kids' Shoes,2316.0,2895.0,20,https://www.nike.com/ph/t/court-borough-low-recraft-older-shoes-B7GDhX/HM6293-480,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9e059ef0-3ac2-48ed-91f3-1acc475e60d7/COURT+BOROUGH+LOW+RECRAFT+GS.png",Recycled Materials,4.9,14,HM6293-480
Nike One Fitted,Women's Dri-FIT Cropped Tank Top,1796.0,1995.0,10,https://www.nike.com/ph/t/one-fitted-dri-fit-cropped-tank-top-iIUmljNW/HV3654-441,https://static.nike.com/a/images/t_default/46467cd6-c4ee-426e-b1c9-aafeb702eb5d/AS+W+NK+ONE+DF+FTTD+SS+TOP.png,Recycled Materials,0.0,0,HV3654-441
Nike One Fitted,Women's Dri-FIT Cropped Tank Top,1397.0,1995.0,30,https://www.nike.com/ph/t/one-fitted-dri-fit-cropped-tank-top-iIUmljNW/HV3654-017,https://static.nike.com/a/images/t_default/eb46ffe2-5e79-4416-8cee-c08321b78644/AS+W+NK+ONE+DF+FTTD+SS+TOP.png,Recycled Materials,0.0,0,HV3654-017
Nike Club,Unstructured Cap,732.0,1045.0,30,https://www.nike.com/ph/t/club-unstructured-cap-dYQ2UXNz/FZ5698-675,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ff5dc0cb-92a5-4022-926f-6ed5b6588308/U+NK+CLUB+CAP+U+CB+SM+SWSH+L.png",Recycled Materials,5.0,9,FZ5698-675
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-700,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9c310a64-1837-44a1-b111-132a7dfe1353/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-700
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-008,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/10486f07-6e35-463f-8900-5fa8ffe5232b/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-008
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-402,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/18f20863-36eb-4d69-a896-22e5e5004c8e/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-402
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-007,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/98f29f0c-d5ca-407f-9dac-cdf4bb39a4c4/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-007
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-403,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3244e544-2bc8-4c01-93e3-ba8b0bd969f6/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-403
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-401,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1366bd0f-6643-4042-9928-4a182301cb12/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-401
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-300,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e3a103c4-e874-4a24-81d3-62b6f3fa58ca/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-300
Nike Vomero 18,Men's Road Running Shoes,6716.0,8395.0,20,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-100,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4ae3c0d4-1573-4842-9b01-5589cb11f359/NIKE+VOMERO+18.png",Recycled Materials,4.8,436,HM6803-100
Nike One,Women's High-Waisted 7/8 Leggings,2156.0,2695.0,20,https://www.nike.com/ph/t/one-high-waisted-7-8-leggings-WrKyRuU1/HV2293-010,https://static.nike.com/a/images/t_default/636e3dba-5070-4bc6-a67a-ab57984c2a99/AS+W+NK+ONE+DF+HR+7%2F8+TIGHT.png,Recycled Materials,0.0,0,HV2293-010
Nike One,Women's High-Waisted 7/8 Leggings,2426.0,2695.0,10,https://www.nike.com/ph/t/one-high-waisted-7-8-leggings-WrKyRuU1/HV2293-441,https://static.nike.com/a/images/t_default/de830427-efa0-4ce1-909b-b23461c689cd/AS+W+NK+ONE+DF+HR+7%2F8+TIGHT.png,Recycled Materials,0.0,0,HV2293-441
Air Jordan Pro,Adjustable Unstructured Hat,767.0,1395.0,45,https://www.nike.com/ph/t/air-jordan-pro-adjustable-unstructured-hat-xVF4HS/HQ9231-309,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1e2f8ba9-059e-45b7-9044-119426e05e07/U+J+PRO+CAP+US+FB+AJ+DC5PNL+RS.png",Recycled Materials,0.0,0,HQ9231-309
Air Jordan Pro,Adjustable Unstructured Hat,767.0,1395.0,45,https://www.nike.com/ph/t/air-jordan-pro-adjustable-unstructured-hat-xVF4HS/HQ9231-133,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fb473181-e5f4-4a7e-9aac-9b0e15023986/U+J+PRO+CAP+US+FB+AJ+DC5PNL+RS.png",Recycled Materials,0.0,0,HQ9231-133
Kobe,Older Kids' Dri-FIT Shorts,1256.0,1395.0,10,https://www.nike.com/ph/t/kobe-older-dri-fit-shorts-t9T2dT/HJ1005-010,https://static.nike.com/a/images/t_default/e7e5d48b-ce90-464a-9a11-e4f85a93aec3/KB+K+NK+DF+FUND+SHORT.png,Recycled Materials,5.0,1,HJ1005-010
Kobe,Older Kids' Dri-FIT Shorts,1116.0,1395.0,20,https://www.nike.com/ph/t/kobe-older-dri-fit-shorts-t9T2dT/HJ1005-547,https://static.nike.com/a/images/t_default/a6304fd3-48cf-4259-a8b7-230610340959/KB+K+NK+DF+FUND+SHORT.png,Recycled Materials,5.0,1,HJ1005-547
Nike Air Max Fire,Men's Shoes,3477.0,5795.0,40,https://www.nike.com/ph/t/air-max-fire-shoes-F6Szx6AD/IF2621-002,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/13504682-84f2-46af-8373-2d8e078b816f/AIR+MAX+FIRE.png",Recycled Materials,5.0,2,IF2621-002
Nike Air Max Fire,Men's Shoes,3477.0,5795.0,40,https://www.nike.com/ph/t/air-max-fire-shoes-F6Szx6AD/IF2621-003,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/47e4802b-214e-4473-af05-67979ec0472f/AIR+MAX+FIRE.png",Recycled Materials,5.0,2,IF2621-003
Nike Air Max Nova,Baby/Toddler Shoes,2027.0,2895.0,30,https://www.nike.com/ph/t/air-max-nova-shoes-nWBpr9/FN4461-128,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d8f68fb9-9383-492e-8c40-1183f5e3bfca/NIKE+AIR+MAX+NOVA+%28TD%29.png",Recycled Materials,5.0,4,FN4461-128
Nike Air Max Nova,Baby/Toddler Shoes,2027.0,2895.0,30,https://www.nike.com/ph/t/air-max-nova-shoes-nWBpr9/FN4461-101,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9154b8e3-eb2f-444e-a0c8-57e0391128e7/NIKE+AIR+MAX+NOVA+%28TD%29.png",Recycled Materials,5.0,4,FN4461-101
Nike Air Max Nova,Baby/Toddler Shoes,1737.0,2895.0,40,https://www.nike.com/ph/t/air-max-nova-shoes-nWBpr9/FN4461-600,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/96012082-75a4-47dd-9e4d-60902ef9c416/NIKE+AIR+MAX+NOVA+%28TD%29.png",Recycled Materials,5.0,4,FN4461-600
Nike Pegasus Trail 5 GORE-TEX,Women's Waterproof Trail-Running Shoes,6577.0,9395.0,30,https://www.nike.com/ph/t/pegasus-trail-5-gore-tex-waterproof-trail-running-shoes-dH4xpW/FQ0912-200,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/73dbbe4f-8391-4a84-84a1-d32719364853/W+PEGASUS+TRAIL+5+GTX.png",Recycled Materials,4.1,81,FQ0912-200
Nike Pegasus Trail 5 GORE-TEX,Women's Waterproof Trail-Running Shoes,6577.0,9395.0,30,https://www.nike.com/ph/t/pegasus-trail-5-gore-tex-waterproof-trail-running-shoes-dH4xpW/FQ0912-602,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/148fa3ea-3f77-415e-9dd1-39253df0fd0d/W+PEGASUS+TRAIL+5+GTX.png",Recycled Materials,4.1,81,FQ0912-602
Nike Juniper Trail 2 GORE-TEX,Men's Waterproof Trail-Running Shoes,4477.0,6395.0,30,https://www.nike.com/ph/t/juniper-trail-2-gore-tex-waterproof-trail-running-shoes-RsrAoFED/HM9734-600,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7057964a-49d9-4a0f-988d-2e770b45821d/NIKE+JUNIPER+TRAIL+2+GTX+V2.png",Recycled Materials,3.6,10,HM9734-600
Nike Juniper Trail 2 GORE-TEX,Men's Waterproof Trail-Running Shoes,4477.0,6395.0,30,https://www.nike.com/ph/t/juniper-trail-2-gore-tex-waterproof-trail-running-shoes-RsrAoFED/HM9734-301,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c898af2c-eb57-4d39-8ca2-acfa8541390a/NIKE+JUNIPER+TRAIL+2+GTX+V2.png",Recycled Materials,3.6,10,HM9734-301
Jordan,Men's Lightweight Draft Jacket,2577.0,4295.0,40,https://www.nike.com/ph/t/jordan-lightweight-draft-jacket-SFdJZM/IB7255-257,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/08cfbc3e-e252-4874-bd02-4a1138cd65b3/M+J+LWT+DRAFT+JKT+UV.png",Recycled Materials,0.0,0,IB7255-257
Nike Tech,Men's Fleece Joggers,3357.0,4795.0,30,https://www.nike.com/ph/t/tech-fleece-joggers-jlr5lSHu/HV0960-057,https://static.nike.com/a/images/t_default/65c37040-2c20-40b4-93f3-e5a0d7ed7080/AS+M+NK+TCH+FLC+JGGR.png,Recycled Materials,1.0,1,HV0960-057
Nike One,Women's Dri-FIT High-Waisted 8cm (approx.) 2-in-1 Shorts,1976.0,2195.0,10,https://www.nike.com/ph/t/one-dri-fit-high-waisted-8cm-2-in-1-shorts-lwIgFAhU/IM7517-394,https://static.nike.com/a/images/t_default/b387e5b1-5ddf-4077-85d5-5f01a9ce3945/AS+W+NK+ONE+DF+3IN+2N1+SHORT+W.png,Recycled Materials,0.0,0,IM7517-394
Nike One,Women's Dri-FIT High-Waisted 8cm (approx.) 2-in-1 Shorts,1756.0,2195.0,20,https://www.nike.com/ph/t/one-dri-fit-high-waisted-8cm-2-in-1-shorts-lwIgFAhU/IM7517-010,https://static.nike.com/a/images/t_default/e14e88c6-e82a-4ece-ab14-54cfadbc78c5/AS+W+NK+ONE+DF+3IN+2N1+SHORT+W.png,Recycled Materials,0.0,0,IM7517-010
Nike Pegasus Plus,Women's Road Running Shoes,5937.0,9895.0,40,https://www.nike.com/ph/t/pegasus-plus-road-running-shoes-DW06JM/FQ7261-102,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f5da5f21-f8e7-47a2-8b68-8223e1ce7acc/W+PEGASUS+PLUS.png",Recycled Materials,4.6,215,FQ7261-102
Nike Pegasus Plus,Women's Road Running Shoes,5937.0,9895.0,40,https://www.nike.com/ph/t/pegasus-plus-road-running-shoes-DW06JM/FQ7261-103,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bd246952-1d19-4564-82f2-ad25058198a5/W+PEGASUS+PLUS.png",Recycled Materials,4.6,215,FQ7261-103
Nike Miler,Men's Dri-FIT Running Tank Top,1017.0,1695.0,40,https://www.nike.com/ph/t/miler-dri-fit-running-tank-top-ootz1B0L/HV6909-084,https://static.nike.com/a/images/t_default/db295447-c8ac-4f99-9c51-ae7f6ed3739d/AS+M+NK+DF+RN+ENRGY+MILER+TANK.png,Recycled Materials,0.0,0,HV6909-084
Nike Miler,Men's Dri-FIT Running Tank Top,1187.0,1695.0,30,https://www.nike.com/ph/t/miler-dri-fit-running-tank-top-ootz1B0L/HV6909-010,https://static.nike.com/a/images/t_default/88bcb795-3cd2-43a3-80fa-b651c4739652/AS+M+NK+DF+RN+ENRGY+MILER+TANK.png,Recycled Materials,0.0,0,HV6909-010
Nike Mercurial Vapor 16 Club,Multi-Ground Low-Top Football Boot,1592.0,2895.0,45,https://www.nike.com/ph/t/mercurial-vapor-16-club-multi-ground-low-top-football-boot-1Tzddj/FQ8441-800,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f773c8ce-9f8b-4c1c-9261-d8ec580b4ddf/VAPOR+16+CLUB+FG%2FMG.png",Recycled Materials,4.5,25,FQ8441-800
Nike Air Force 1 '07 Next Nature,Women's Shoes,3717.0,6195.0,40,https://www.nike.com/ph/t/air-force-1-07-next-nature-shoes-nCJ6Wb/DV3808-113,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8f582307-1810-4387-bec1-0d7c678e4a03/WMNS+AIR+FORCE+1+%2707+NN.png",Recycled Materials,4.7,40,DV3808-113
Nike Air Force 1 '07 Next Nature,Women's Shoes,3407.0,6195.0,45,https://www.nike.com/ph/t/air-force-1-07-next-nature-shoes-nCJ6Wb/DV3808-108,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/57ef1bca-3698-425e-945d-c742e5f7a1a3/WMNS+AIR+FORCE+1+%2707+NN.png",Recycled Materials,4.7,40,DV3808-108
Nike Air Force 1 '07 Next Nature,Women's Shoes,3717.0,6195.0,40,https://www.nike.com/ph/t/air-force-1-07-next-nature-shoes-nCJ6Wb/DV3808-112,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/84aeb94f-5a39-495b-97d1-af63a54f08d0/WMNS+AIR+FORCE+1+%2707+NN.png",Recycled Materials,4.7,40,DV3808-112
Nike Air Force 1 '07 Next Nature,Women's Shoes,3717.0,6195.0,40,https://www.nike.com/ph/t/air-force-1-07-next-nature-shoes-nCJ6Wb/DV3808-111,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d9b8855d-6d77-4d87-ac21-7b5e39e4d861/WMNS+AIR+FORCE+1+%2707+NN.png",Recycled Materials,4.7,40,DV3808-111
Nike Windrunner,Women's Loose UV Woven Full-Zip Jacket,2697.0,4495.0,40,https://www.nike.com/ph/t/windrunner-loose-uv-woven-jacket-nRGfNqM5/FV6305-017,https://static.nike.com/a/images/t_default/1120757c-40ae-484b-be8a-6b33c02b30b9/AS+W+NSW+NK+WR+WVN+UV+FZ+JKT.png,Recycled Materials,0.0,0,FV6305-017
Nike Indy Women's Artist Collection,Light-Support Padded Wrap Sports Bra,1747.0,2495.0,30,https://www.nike.com/ph/t/indy-artist-collection-light-support-padded-wrap-sports-bra-9oAObxes/HQ3955-423,https://static.nike.com/a/images/t_default/ef95ac29-a227-4899-9c8d-18c555f00181/AS+W+NK+INDY+DF+WRP+BRA+SFG.png,Recycled Materials,0.0,0,HQ3955-423
Nike Juniper Trail 2 GORE-TEX,Men's Waterproof Trail-Running Shoes,5116.0,6395.0,20,https://www.nike.com/ph/t/juniper-trail-2-gore-tex-waterproof-trail-running-shoes-61f57n/HM9734-302,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d38d24af-fa44-42cf-bfa2-e47a8118c951/NIKE+JUNIPER+TRAIL+2+GTX+V2.png",Recycled Materials,3.6,10,HM9734-302
Nike Swift,Women's Dri-FIT Short-Sleeve Running Top,1437.0,2395.0,40,https://www.nike.com/ph/t/swift-dri-fit-short-sleeve-running-top-zdlJVnoR/IB5875-353,https://static.nike.com/a/images/t_default/15876454-35ae-49ee-86d9-da941a67d227/AS+W+NK+SWIFT+NVLT+DF+SS+TOP.png,Recycled Materials,0.0,0,IB5875-353
Nike Air Max Dn,Women's Shoes,4617.0,8395.0,45,https://www.nike.com/ph/t/air-max-dn-shoes-drXjb8/FJ3145-102,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4a6ddca6-9ea9-4f6f-ac5e-33cda3399f8f/W+AIR+MAX+DN.png",Recycled Materials,4.7,545,FJ3145-102
Nike Sportswear,Older Kids' (Girls') Long-Sleeve Fleece Top,1996.0,2495.0,20,https://www.nike.com/ph/t/sportswear-older-long-sleeve-fleece-top-O7ph0Y2k/HV0408-047,https://static.nike.com/a/images/t_default/e83cece0-ec28-4f78-84f2-7b617433c180/G+NSW+FLC+LS+TOP+2+COZY.png,Recycled Materials,0.0,0,HV0408-047
Jordan Pro,Structured Hat,1116.0,1395.0,20,https://www.nike.com/ph/t/jordan-pro-structured-hat-vCXV8s/HV1169-010,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bc783ec7-343f-4b89-8790-256f6a45cd95/U+J+PRO+CAP+S+FB+BR+SNKR+PTCH.png",Recycled Materials,2.0,1,HV1169-010
Tatum,Men's Dri-FIT Woven Shorts,1756.0,2195.0,20,https://www.nike.com/ph/t/tatum-dri-fit-woven-shorts-FeBV3xGb/IH0598-010,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/06ad2696-b6f7-43e0-8c92-174521588bad/M+J+DF+SPRT+WOVEN+SHORT+JT.png",Recycled Materials,0.0,0,IH0598-010
Nike Pro,Women's Dri-FIT Tank Top,1676.0,2095.0,20,https://www.nike.com/ph/t/pro-dri-fit-tank-top-vKwmoOb6/HV3668-010,https://static.nike.com/a/images/t_default/1d531642-273a-4f8e-9fab-cfe7dfe4ba8b/AS+W+NP+TANK+GG+GRX.png,Recycled Materials,0.0,0,HV3668-010
Nike,Men's Dri-FIT 13cm (approx.) Mesh Basketball Shorts,2697.0,4495.0,40,https://www.nike.com/ph/t/dri-fit-13cm-mesh-basketball-shorts-D5d0iDqJ/IB1883-068,https://static.nike.com/a/images/t_default/02fcae33-f768-46f0-941a-22a3d5637bd0/AS+M+NK+DF+5IN+MESH+SHORT+NAOS.png,Recycled Materials,0.0,0,IB1883-068
Nike,Heritage Waistpack,956.0,1195.0,20,https://www.nike.com/ph/t/heritage-waistpack-FPhDtm/DB0488-016,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/07ec942b-f9d8-4f0d-9d91-c6225d49bbb5/NK+HERITAGE+S+WAISTPACK.png",Recycled Materials,4.4,7,DB0488-016
Nike SB,Dri-FIT Jacquard Skate Top,1737.0,2895.0,40,https://www.nike.com/ph/t/sb-dri-fit-jacquard-skate-top-UTL9XvOG/HV4458-133,https://static.nike.com/a/images/t_default/bd20707b-412b-4bff-861f-f4e1c4816942/AS+U+NK+SB+DF+JACQ+JRSY+TOP+2.png,Recycled Materials,0.0,0,HV4458-133
Nike SB,Dri-FIT Jacquard Skate Top,2027.0,2895.0,30,https://www.nike.com/ph/t/sb-dri-fit-jacquard-skate-top-UTL9XvOG/HV4458-010,https://static.nike.com/a/images/t_default/6fed9bb2-0824-436d-bcce-db0161488c5e/AS+U+NK+SB+DF+JACQ+JRSY+TOP+2.png,Recycled Materials,0.0,0,HV4458-010
